Iteration;Best Fitness;Average Fitness;Worst Fitness
72;1.30232e+06;1.24412e+06;1.13208e+06
73;1.30232e+06;1.23953e+06;1.13208e+06
74;1.30232e+06;1.24933e+06;1.13208e+06
75;1.30232e+06;1.16761e+06;1.13208e+06
76;1.30232e+06;1.22036e+06;1.13208e+06
77;1.30232e+06;1.27543e+06;1.13208e+06
78;1.30232e+06;1.19922e+06;1.13208e+06
79;1.30232e+06;1.16083e+06;1.13208e+06
80;1.30232e+06;1.25683e+06;1.13208e+06
81;1.30232e+06;1.19888e+06;1.13208e+06
82;1.30232e+06;1.25488e+06;1.13208e+06
83;1.30232e+06;1.25599e+06;1.13208e+06
84;1.30232e+06;1.1673e+06;1.13208e+06
85;1.30232e+06;1.25722e+06;1.13208e+06
86;1.30232e+06;1.23563e+06;1.13208e+06
87;1.30232e+06;1.24349e+06;1.13208e+06
88;1.30232e+06;1.20586e+06;1.13208e+06
89;1.30232e+06;1.23544e+06;1.13208e+06
90;1.30232e+06;1.27406e+06;1.13208e+06
91;1.30232e+06;1.21892e+06;1.13208e+06
92;1.30232e+06;1.25154e+06;1.13208e+06
93;1.30232e+06;1.22103e+06;1.13208e+06
94;1.30232e+06;1.26554e+06;1.13208e+06
95;1.30232e+06;1.18312e+06;1.13208e+06
96;1.30232e+06;1.22368e+06;1.13208e+06
97;1.30232e+06;1.19009e+06;1.13208e+06
98;1.30232e+06;1.21134e+06;1.13208e+06
99;1.30232e+06;1.19431e+06;1.13208e+06
100;1.30232e+06;1.19026e+06;1.13208e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;4.42274e+06;4.42274e+06;4.42274e+06
2;4.47482e+06;4.47482e+06;4.42274e+06
3;4.47482e+06;4.41683e+06;4.41683e+06
4;4.48238e+06;4.48238e+06;4.41683e+06
5;4.48238e+06;4.40348e+06;4.40348e+06
6;4.48238e+06;4.40773e+06;4.40348e+06
7;4.48238e+06;4.40324e+06;4.40324e+06
8;4.49757e+06;4.49757e+06;4.40324e+06
9;4.49757e+06;4.44655e+06;4.40324e+06
10;4.49757e+06;4.41358e+06;4.40324e+06
11;4.49757e+06;4.40233e+06;4.40233e+06
12;4.49757e+06;4.39175e+06;4.39175e+06
13;4.49757e+06;4.48071e+06;4.39175e+06
14;4.49757e+06;4.46989e+06;4.39175e+06
15;4.49757e+06;4.49202e+06;4.39175e+06
16;4.49757e+06;4.44201e+06;4.39175e+06
17;4.49757e+06;4.39568e+06;4.39175e+06
18;4.49757e+06;4.39853e+06;4.39175e+06
19;4.49757e+06;4.48198e+06;4.39175e+06
20;4.49757e+06;4.46364e+06;4.39175e+06
21;4.49757e+06;4.42203e+06;4.39175e+06
22;4.49757e+06;4.44539e+06;4.39175e+06
23;4.49757e+06;4.37123e+06;4.37123e+06
24;4.49757e+06;4.48667e+06;4.37123e+06
25;4.49757e+06;4.49128e+06;4.37123e+06
26;4.49757e+06;4.46525e+06;4.37123e+06
27;4.49757e+06;4.40078e+06;4.37123e+06
28;4.49757e+06;4.42974e+06;4.37123e+06
29;4.49757e+06;4.38745e+06;4.37123e+06
30;4.49757e+06;4.4889e+06;4.37123e+06
31;4.52294e+06;4.52294e+06;4.37123e+06
32;4.52294e+06;4.46817e+06;4.37123e+06
33;4.52294e+06;4.38282e+06;4.37123e+06
34;4.52294e+06;4.40303e+06;4.37123e+06
35;4.52294e+06;4.43778e+06;4.37123e+06
36;4.52294e+06;4.4914e+06;4.37123e+06
37;4.52294e+06;4.48182e+06;4.37123e+06
38;4.52294e+06;4.43288e+06;4.37123e+06
39;4.52294e+06;4.42382e+06;4.37123e+06
40;4.52294e+06;4.40168e+06;4.37123e+06
41;4.52294e+06;4.50805e+06;4.37123e+06
42;4.52294e+06;4.49648e+06;4.37123e+06
43;4.52294e+06;4.43904e+06;4.37123e+06
44;4.52294e+06;4.40966e+06;4.37123e+06
45;4.52294e+06;4.44604e+06;4.37123e+06
46;4.52294e+06;4.46565e+06;4.37123e+06
47;4.52294e+06;4.48354e+06;4.37123e+06
48;4.52294e+06;4.50545e+06;4.37123e+06
49;4.52294e+06;4.39569e+06;4.37123e+06
50;4.52294e+06;4.42312e+06;4.37123e+06
51;4.52294e+06;4.416e+06;4.37123e+06
52;4.52294e+06;4.43965e+06;4.37123e+06
53;4.52294e+06;4.43586e+06;4.37123e+06
54;4.52294e+06;4.46485e+06;4.37123e+06
55;4.52294e+06;4.37996e+06;4.37123e+06
56;4.52294e+06;4.4337e+06;4.37123e+06
57;4.52294e+06;4.46523e+06;4.37123e+06
58;4.52294e+06;4.48506e+06;4.37123e+06
59;4.52294e+06;4.45937e+06;4.37123e+06
60;4.52294e+06;4.41077e+06;4.37123e+06
61;4.52294e+06;4.40667e+06;4.37123e+06
62;4.52294e+06;4.41521e+06;4.37123e+06
63;4.52294e+06;4.49764e+06;4.37123e+06
64;4.52294e+06;4.47646e+06;4.37123e+06
65;4.52294e+06;4.46749e+06;4.37123e+06
66;4.52294e+06;4.38297e+06;4.37123e+06
67;4.52294e+06;4.37583e+06;4.37123e+06
68;4.52294e+06;4.44034e+06;4.37123e+06
69;4.52294e+06;4.49465e+06;4.37123e+06
70;4.52294e+06;4.47649e+06;4.37123e+06
71;4.52294e+06;4.44418e+06;4.37123e+06
72;4.52294e+06;4.45545e+06;4.37123e+06
73;4.52294e+06;4.40779e+06;4.37123e+06
74;4.52294e+06;4.49254e+06;4.37123e+06
75;4.52294e+06;4.45339e+06;4.37123e+06
76;4.52294e+06;4.50125e+06;4.37123e+06
77;4.52294e+06;4.41648e+06;4.37123e+06
78;4.52294e+06;4.44616e+06;4.37123e+06
79;4.52294e+06;4.446e+06;4.37123e+06
80;4.52294e+06;4.47468e+06;4.37123e+06
81;4.52294e+06;4.4861e+06;4.37123e+06
82;4.52294e+06;4.44619e+06;4.37123e+06
83;4.52294e+06;4.39791e+06;4.37123e+06
84;4.52294e+06;4.41639e+06;4.37123e+06
85;4.52294e+06;4.48359e+06;4.37123e+06
86;4.52294e+06;4.48845e+06;4.37123e+06
87;4.52294e+06;4.50533e+06;4.37123e+06
88;4.52294e+06;4.49568e+06;4.37123e+06
89;4.52294e+06;4.41802e+06;4.37123e+06
90;4.52294e+06;4.40677e+06;4.37123e+06
91;4.52294e+06;4.49444e+06;4.37123e+06
92;4.52294e+06;4.4713e+06;4.37123e+06
93;4.52294e+06;4.41272e+06;4.37123e+06
94;4.52294e+06;4.41436e+06;4.37123e+06
95;4.52294e+06;4.37255e+06;4.37123e+06
96;4.52294e+06;4.4331e+06;4.37123e+06
97;4.52294e+06;4.47182e+06;4.37123e+06
98;4.52294e+06;4.49611e+06;4.37123e+06
99;4.52294e+06;4.41985e+06;4.37123e+06
100;4.52294e+06;4.44597e+06;4.37123e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;4.50452e+06;4.50452e+06;4.50452e+06
2;4.50452e+06;4.45645e+06;4.45645e+06
3;4.50452e+06;4.43754e+06;4.43754e+06
4;4.50452e+06;4.45918e+06;4.43754e+06
5;4.50452e+06;4.40211e+06;4.40211e+06
6;4.50452e+06;4.48223e+06;4.40211e+06
7;4.50452e+06;4.48369e+06;4.40211e+06
8;4.50452e+06;4.47357e+06;4.40211e+06
9;4.50452e+06;4.37358e+06;4.37358e+06
10;4.50452e+06;4.41178e+06;4.37358e+06
11;4.50452e+06;4.39339e+06;4.37358e+06
12;4.50452e+06;4.46326e+06;4.37358e+06
13;4.50452e+06;4.48825e+06;4.37358e+06
14;4.50452e+06;4.46553e+06;4.37358e+06
15;4.50452e+06;4.41686e+06;4.37358e+06
16;4.50452e+06;4.41453e+06;4.37358e+06
17;4.50452e+06;4.45032e+06;4.37358e+06
18;4.50452e+06;4.47467e+06;4.37358e+06
19;4.50452e+06;4.48391e+06;4.37358e+06
20;4.50452e+06;4.38417e+06;4.37358e+06
21;4.50452e+06;4.42812e+06;4.37358e+06
22;4.50452e+06;4.41465e+06;4.37358e+06
23;4.50678e+06;4.50678e+06;4.37358e+06
24;4.50678e+06;4.453e+06;4.37358e+06
25;4.50678e+06;4.47787e+06;4.37358e+06
26;4.50678e+06;4.38448e+06;4.37358e+06
27;4.50678e+06;4.4388e+06;4.37358e+06
28;4.50678e+06;4.45953e+06;4.37358e+06
29;4.50678e+06;4.46728e+06;4.37358e+06
30;4.50678e+06;4.4892e+06;4.37358e+06
31;4.50678e+06;4.42422e+06;4.37358e+06
32;4.50678e+06;4.4061e+06;4.37358e+06
33;4.50678e+06;4.39553e+06;4.37358e+06
34;4.50678e+06;4.46108e+06;4.37358e+06
35;4.50678e+06;4.49818e+06;4.37358e+06
36;4.51487e+06;4.51487e+06;4.37358e+06
37;4.51487e+06;4.4396e+06;4.37358e+06
38;4.51487e+06;4.42917e+06;4.37358e+06
39;4.51487e+06;4.49858e+06;4.37358e+06
40;4.51487e+06;4.47798e+06;4.37358e+06
41;4.51487e+06;4.49736e+06;4.37358e+06
42;4.51487e+06;4.4814e+06;4.37358e+06
43;4.51487e+06;4.42755e+06;4.37358e+06
44;4.51487e+06;4.37492e+06;4.37358e+06
45;4.51487e+06;4.46231e+06;4.37358e+06
46;4.51487e+06;4.46203e+06;4.37358e+06
47;4.51487e+06;4.47947e+06;4.37358e+06
48;4.51487e+06;4.3757e+06;4.37358e+06
49;4.51487e+06;4.42667e+06;4.37358e+06
50;4.51487e+06;4.42183e+06;4.37358e+06
51;4.51487e+06;4.48997e+06;4.37358e+06
52;4.51487e+06;4.46892e+06;4.37358e+06
53;4.51487e+06;4.42958e+06;4.37358e+06
54;4.51487e+06;4.41395e+06;4.37358e+06
55;4.51487e+06;4.40368e+06;4.37358e+06
56;4.51487e+06;4.4862e+06;4.37358e+06
57;4.51487e+06;4.47584e+06;4.37358e+06
58;4.51656e+06;4.51656e+06;4.37358e+06
59;4.51656e+06;4.4068e+06;4.37358e+06
60;4.51656e+06;4.44086e+06;4.37358e+06
61;4.51656e+06;4.40097e+06;4.37358e+06
62;4.51656e+06;4.48031e+06;4.37358e+06
63;4.51656e+06;4.44099e+06;4.37358e+06
64;4.51656e+06;4.44991e+06;4.37358e+06
65;4.51656e+06;4.43574e+06;4.37358e+06
66;4.51656e+06;4.39913e+06;4.37358e+06
67;4.51656e+06;4.45924e+06;4.37358e+06
68;4.51656e+06;4.4738e+06;4.37358e+06
69;4.51791e+06;4.51791e+06;4.37358e+06
70;4.51791e+06;4.44365e+06;4.37358e+06
71;4.51791e+06;4.41229e+06;4.37358e+06
72;4.51791e+06;4.41927e+06;4.37358e+06
73;4.51791e+06;4.47846e+06;4.37358e+06
74;4.51791e+06;4.47172e+06;4.37358e+06
75;4.51791e+06;4.40529e+06;4.37358e+06
76;4.51791e+06;4.44084e+06;4.37358e+06
77;4.51791e+06;4.40428e+06;4.37358e+06
78;4.51791e+06;4.40782e+06;4.37358e+06
79;4.51791e+06;4.44976e+06;4.37358e+06
80;4.51791e+06;4.46057e+06;4.37358e+06
81;4.51791e+06;4.39455e+06;4.37358e+06
82;4.51791e+06;4.43637e+06;4.37358e+06
83;4.51791e+06;4.40255e+06;4.37358e+06
84;4.51791e+06;4.48334e+06;4.37358e+06
85;4.51791e+06;4.46802e+06;4.37358e+06
86;4.51791e+06;4.49047e+06;4.37358e+06
87;4.51791e+06;4.40206e+06;4.37358e+06
88;4.51791e+06;4.3677e+06;4.3677e+06
89;4.51791e+06;4.40073e+06;4.3677e+06
90;4.51791e+06;4.47431e+06;4.3677e+06
91;4.51791e+06;4.4892e+06;4.3677e+06
92;4.51791e+06;4.37706e+06;4.3677e+06
93;4.51791e+06;4.43931e+06;4.3677e+06
94;4.51791e+06;4.38806e+06;4.3677e+06
95;4.51791e+06;4.48799e+06;4.3677e+06
96;4.51791e+06;4.46007e+06;4.3677e+06
97;4.51791e+06;4.47478e+06;4.3677e+06
98;4.51791e+06;4.3802e+06;4.3677e+06
99;4.51791e+06;4.45344e+06;4.3677e+06
100;4.51791e+06;4.46314e+06;4.3677e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;12280;12280;12280
2;12504;12504;12280
3;14154;14154;12280
4;14154;8977;8977
5;16110;16110;8977
6;16110;15352;8977
7;16110;14531;8977
8;16110;12377;8977
9;16110;14147;8977
10;16110;13977;8977
11;16110;11676;8977
12;16110;13193;8977
13;16110;12108;8977
14;16110;14314;8977
15;16110;11927;8977
16;16110;14173;8977
17;16110;12157;8977
18;16110;9390;8977
19;16110;12886;8977
20;16110;9368;8977
21;16110;13066;8977
22;16467;16467;8977
23;16467;12621;8977
24;16467;10188;8977
25;16467;12586;8977
26;16467;10490;8977
27;16467;12585;8977
28;16467;15173;8977
29;16467;13444;8977
30;16467;11909;8977
31;16467;13116;8977
32;16467;9669;8977
33;16467;9428;8977
34;16467;15887;8977
35;16467;14405;8977
36;16467;12400;8977
37;16467;11368;8977
38;16467;14265;8977
39;16467;14788;8977
40;16467;12110;8977
41;16467;13925;8977
42;16467;13694;8977
43;16467;9564;8977
44;16467;6518;6518
45;16467;10957;6518
46;16467;9362;6518
47;16467;12243;6518
48;16467;12260;6518
49;16467;12584;6518
50;16467;15430;6518
51;16467;12988;6518
52;16467;10742;6518
53;16467;9199;6518
54;16467;11356;6518
55;16467;14392;6518
56;16467;10124;6518
57;16467;10896;6518
58;16467;12648;6518
59;16467;14735;6518
60;16467;10010;6518
61;16467;9167;6518
62;16467;10220;6518
63;16467;12274;6518
64;16467;13227;6518
65;16467;10092;6518
66;16467;13733;6518
67;16467;12896;6518
68;16467;13917;6518
69;16467;9802;6518
70;16467;11149;6518
71;16467;10001;6518
72;16467;13479;6518
73;16467;13222;6518
74;16781;16781;6518
75;16781;14784;6518
76;16781;10687;6518
77;16781;9663;6518
78;16781;11228;6518
79;16781;13584;6518
80;16781;10688;6518
81;16781;12226;6518
82;16781;16417;6518
83;16781;14701;6518
84;16781;11913;6518
85;16781;13882;6518
86;16781;10928;6518
87;16781;14519;6518
88;16781;11862;6518
89;16781;12739;6518
90;16781;11250;6518
91;16781;13481;6518
92;16781;11188;6518
93;16781;11992;6518
94;16781;12874;6518
95;16781;13311;6518
96;16781;14753;6518
97;16781;15479;6518
98;16781;12258;6518
99;16781;13893;6518
100;16781;14729;6518
