Iteration;Best Fitness;Average Fitness;Worst Fitness
72;100279;95396.8;87678
73;100279;95441.9;87678
74;100279;95497.3;87678
75;100279;95541.6;87678
76;100279;95590;87678
77;100279;95622.3;87678
78;100279;95648.8;87678
79;100279;95662.8;87678
80;100279;95684.7;87678
81;100279;95715.8;87678
82;100279;95752.4;87678
83;100279;95800.6;87678
84;100515;95856.7;87678
85;101327;95921.1;87678
86;101327;95981.1;87678
87;101327;96025.6;87678
88;101327;96064.3;87678
89;101327;96097;87678
90;101952;96162.1;87678
91;101952;96194.4;87678
92;101952;96238.4;87678
93;101952;96279.4;87678
94;101952;96335.2;87678
95;101952;96392.4;87678
96;102231;96453.2;87678
97;102958;96520.2;87678
98;102958;96583.9;87678
99;102958;96619.7;87678
100;103471;96688.2;87678
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;94786;188118;94786
2;94786;140642;93166
3;94868;125384;93166
4;94868;117205;92668
5;94868;112379;92668
6;94868;109048;92393
7;94868;106624;92082
8;94868;104695;91194
9;94868;103147;90757
10;94868;101736;89041
11;94868;100738;89041
12;94868;99889.5;89041
13;94868;99126.4;89041
14;94868;98398.2;88932
15;94868;97814.7;88932
16;94868;97365.6;88932
17;94868;96883.9;88932
18;94868;96444.4;88932
19;94868;96032.3;88613
20;94868;95621.8;87823
21;94868;95201;86786
22;94868;94896.7;86786
23;94868;94624.6;86786
24;94868;94401;86786
25;94868;94166.8;86786
26;94868;93917;86786
27;94868;93700.7;86786
28;94868;93557.8;86786
29;94868;93444.5;86786
30;94868;93367.8;86786
31;94868;93167.6;86786
32;94868;92967.4;86761
33;94868;92760.5;86139
34;94868;92571.6;86139
35;94868;92406.6;86139
36;94868;92270.5;86139
37;94868;92169.9;86139
38;94868;91958.8;84149
39;94868;91851.2;84149
40;94868;91774.5;84149
41;94868;91737.1;84149
42;94868;91679.3;84149
43;94868;91629.8;84149
44;94868;91573.4;84149
45;94868;91509.1;84149
46;94868;91521.6;84149
47;94868;91545.5;84149
48;94868;91594.4;84149
49;94868;91653.3;84149
50;94868;91676.9;84149
51;94868;91735.8;84149
52;94868;91727;84149
53;94868;91778.9;84149
54;94868;91805.9;84149
55;95197;91867.5;84149
56;95197;91908.6;84149
57;95197;91919.4;84149
58;95197;91943;84149
59;95197;91978.4;84149
60;95197;92019.4;84149
61;96399;92091.2;84149
62;96399;92149.2;84149
63;96628;92220.3;84149
64;97800;92307.5;84149
65;98590;92404.1;84149
66;98590;92476.2;84149
67;98590;92550.1;84149
68;98590;92614.3;84149
69;98590;92672.9;84149
70;98590;92753.2;84149
71;98590;92819;84149
72;98590;92890.8;84149
73;98590;92962;84149
74;98590;93034.2;84149
75;99023;93114.1;84149
76;99023;93176.4;84149
77;99023;93211.5;84149
78;99023;93239.2;84149
79;99023;93223.1;84149
80;99023;93248.3;84149
81;99023;93268;84149
82;99023;93279;84149
83;99023;93303.6;84149
84;99023;93335.8;84149
85;99023;93376.3;84149
86;99023;93402.1;84149
87;99023;93432.8;84149
88;99023;93444;84149
89;99023;93464.4;84149
90;99023;93467.8;84149
91;99023;93460.9;84149
92;99023;93445.4;84149
93;99023;93411.3;84149
94;99023;93368;84149
95;99023;93341.7;84149
96;99023;93320.5;84149
97;99023;93295.8;84149
98;99023;93266.3;84149
99;99023;93240.1;84149
100;99023;93231.9;84149
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;74501;148078;74501
2;75323;111700;74501
3;76360;99920.3;74501
4;76360;93317.2;73508
5;76360;89180.2;72632
6;76360;86730.5;72632
7;76360;84931;72632
8;76360;83464.8;72632
9;76360;81935;69697
10;76360;81214;69697
11;76360;80701.5;69697
12;76360;80265.9;69697
13;77175;80028.2;69697
14;77175;79682.1;69697
15;77175;79430.6;69697
16;77175;79255.1;69697
17;78923;79235.6;69697
18;80885;79327.2;69697
19;81647;79449.3;69697
20;83531;79653.4;69697
21;83531;79808;69697
22;83531;79962;69697
23;86599;80250.6;69697
24;86822;80524.4;69697
25;87593;80807.1;69697
26;87593;80992.7;69697
27;87593;81100.9;69697
28;87593;81181;69697
29;87593;81271.6;69697
30;87593;81321.4;69697
31;87593;81381;69697
32;87593;81449.5;69697
33;87593;81482.7;69697
34;87593;81635.9;69697
35;87593;81805.5;69697
36;88025;81978.2;69697
37;89053;82169.4;69697
38;89478;82361.8;69697
39;89717;82550.4;69697
40;89717;82711.7;69697
41;89717;82803.7;69697
42;89717;82954.5;69697
43;90779;83136.4;69697
44;90779;83257.8;69697
45;91127;83432.7;69697
46;91529;83608.7;69697
47;91529;83758.6;69697
48;91529;83882;69697
49;91529;83920;69697
50;91529;84024.9;69697
51;91529;84115.7;69697
52;91529;84215.9;69697
53;91529;84329.9;69697
54;91529;84443.4;69697
55;91529;84535.6;69697
56;91529;84597.9;69697
57;91529;84675.6;69697
58;91529;84768.4;69697
59;91529;84842.3;69697
60;91529;84897.3;69697
61;91529;84936;69697
62;91529;84996.4;69697
63;91529;85052.9;69697
64;91529;85122.1;69697
65;91529;85201.6;69697
66;91529;85265.4;69697
67;91529;85315.2;69697
68;91529;85371.1;69697
69;91529;85412.8;69697
70;91529;85441.9;69697
71;91529;85463.6;69697
72;91529;85478.4;69697
73;91529;85490.8;69697
74;91529;85510.4;69697
75;91529;85532.2;69697
76;91529;85591;69697
77;91529;85654.3;69697
78;91529;85695.2;69697
79;91529;85753.1;69697
80;91529;85814.3;69697
81;91529;85859.8;69697
82;91529;85920;69697
83;94782;86026.8;69697
84;96650;86153.3;69697
85;96650;86275;69697
86;96650;86389.5;69697
87;96650;86507.3;69697
88;98252;86640.7;69697
89;98252;86762;69697
90;98884;86896.6;69697
91;100636;87047.6;69697
92;100636;87186.6;69697
93;100636;87321.2;69697
94;101656;87473.7;69697
95;102345;87630.2;69697
96;102345;87747;69697
97;102345;87856.9;69697
98;102345;87960.4;69697
99;102345;88051.9;69697
100;102345;88161.2;69697
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;83323;164446;81123
2;83323;123196;81123
3;83323;109836;81123
4;83323;102939;81123
5;83323;98593.8;81123
6;85196;96360.8;81123
7;85652;94831;81123
8;85652;93327.1;81123
9;85652;92279.7;81123
10;85652;91539.1;81123
11;86328;91065.4;81123
12;86328;90592.8;81123
13;87356;90343.8;81123
14;88290;90197.1;81123
15;88290;90024.6;81123
16;88290;89767.3;81123
17;88290;89458.6;81123
18;88290;89155.9;81123
19;88290;88897.7;81123
20;88290;88619;81123
21;88290;88410.9;81123
22;88290;88132.1;81123
23;88290;87889;81123
24;88290;87752.5;81123
25;88290;87692.8;81123
26;88290;87659.7;81123
27;88290;87481.5;81123
28;88290;87299.8;81123
29;88290;87228.9;81123
30;88290;87197.5;81123
31;88290;87179.1;81123
32;90776;87291.5;81123
33;91718;87425.7;81123
34;91718;87484.3;81123
35;91718;87595.5;81123
36;92651;87735.9;81123
37;92651;87830.2;81123
38;92651;87942.6;81123
39;92651;87959.4;81123
40;92911;88083.1;81123
41;93315;88210.8;81123
42;94239;88354.3;81123
43;94239;88445.5;81123
44;94239;88568.1;81123
45;94239;88680.8;81123
46;95608;88831.4;81123
47;95755;88978.7;81123
48;95755;89098.1;81123
49;95755;89216.7;81123
50;95755;89315.4;81123
51;95755;89388.6;81123
52;95755;89453.1;81123
53;95755;89486.9;81123
54;95755;89552;81123
55;95755;89602.1;81123
56;95755;89689.6;81123
57;95755;89791.2;81123
58;95755;89873.3;81123
59;95755;89917.6;81123
60;95755;89891.2;81123
61;95755;89877;81123
62;95755;89852.3;81123
63;95755;89833.1;81123
64;95755;89803.7;81123
65;95755;89771.7;81123
66;95755;89753.7;81123
67;95755;89750.1;81123
68;95755;89757;81123
69;95755;89749.5;81123
70;95755;89740.2;81123
71;95755;89737.5;81123
72;95755;89752.4;81123
73;95755;89755.1;81123
74;95755;89734.5;81123
75;95755;89688.3;81123
76;95755;89653.9;81123
77;95755;89603.8;81123
78;95755;89541.6;81123
79;95755;89459.3;81123
80;95755;89394.7;81123
81;95755;89317.5;81123
82;95755;89238.1;81123
83;95755;89124.7;79825
84;95755;89015.5;79825
85;95755;88898.1;79032
86;95755;88769.7;77860
87;95755;88664.5;77860
88;95755;88555;77860
89;95755;88452.4;77860
90;95755;88331.4;77563
91;95755;88234.7;77563
92;95755;88131.2;77563
93;95755;88041.8;77563
94;95755;87935.6;77563
95;95755;87794.8;74559
96;95755;87686.4;74559
97;95755;87585.9;74559
98;95755;87508.7;74559
99;95755;87424.2;74559
100;95755;87334.3;74559
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;80949;161326;80949
2;81171;121248;80949
3;85155;109217;80949
4;85155;102735;80949
5;85155;99097.2;80949
6;85169;96775.8;80949
7;85169;95008.9;80949
8;85169;93702;80949
9;85169;92563.3;80949
10;85169;91560;80949
11;85169;90632.5;80949
12;85169;89786.8;80483
13;85169;89122.8;80483
14;85169;88529;80483
15;85169;87982.9;80338
16;85169;87519.1;80338
17;85169;87052.5;79587
18;85169;86580.1;78550
19;85169;86175.8;78550
20;85169;85709.9;76858
21;85169;85377.3;76858
22;85169;85103.6;76858
23;85169;84894.4;76858
24;85169;84716.8;76858
25;85169;84608.5;76858
26;85169;84539.8;76858
27;85169;84438.4;76858
28;85169;84375.4;76858
29;85169;84285;76858
30;85169;84195.7;76858
31;85169;84141.9;76858
32;85169;84033.2;76858
33;85169;83927.2;76858
34;85169;83769.6;76858
35;85169;83663.5;76858
36;85169;83595.1;76858
37;85169;83533.9;76858
38;85169;83457.7;76858
39;85169;83429.3;76858
40;85169;83378;76858
41;85169;83345.8;76858
42;85562;83398.6;76858
43;86412;83468.7;76858
44;86412;83522.6;76858
45;86700;83593.2;76858
46;86700;83656.4;76858
47;86700;83709.6;76858
48;86730;83772.5;76858
49;86730;83823.6;76858
50;86730;83854.8;76858
51;86730;83887.4;76858
52;86730;83905;76858
53;86730;83906;76858
54;86730;83885.7;76858
55;86730;83882.9;76858
56;86730;83863.8;76858
57;86730;83829.9;76858
58;86730;83728.6;76858
59;86730;83623.8;76858
60;86730;83555.3;76858
61;86730;83464.7;76858
62;86730;83370.4;76858
63;86730;83320.9;76858
64;86730;83253.2;76858
65;86730;83185.6;76858
66;86730;83133.4;76858
67;86730;83069.6;76858
68;86730;83006.3;76858
69;86730;82973.6;76858
70;86730;82937;76858
71;86730;82903.5;76858
72;86730;82898.2;76858
73;86730;82902.2;76858
74;86730;82923.3;76858
75;86730;82950.1;76858
76;86730;82979.4;76858
77;86730;83015.2;76858
78;86730;83055.2;76858
79;86730;83084.5;76858
80;86730;83126.5;76858
81;86792;83171.8;76858
82;87537;83225;76858
83;87737;83279.4;76858
84;87737;83321.5;76858
85;87737;83359.9;76858
86;87737;83402.2;76858
87;87737;83448.1;76858
88;88248;83502.7;76858
89;88629;83560.3;76858
90;88629;83601.3;76858
91;89119;83661.9;76858
92;89119;83717.4;76858
93;89119;83767.5;76858
94;90123;83835.1;76858
95;92093;83922;76858
96;92093;83997.5;76858
97;92093;84081;76858
98;92560;84167.5;76858
99;92560;84247.5;76858
100;92560;84319.8;76858
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;82437;163833;81396
2;82437;122716;81396
3;83898;109776;81396
4;83898;103178;81396
5;83898;99245.6;81396
6;83898;96381.5;81396
7;83898;94444.6;81396
8;83898;93065.4;81396
9;83898;91918.7;81396
10;83898;91072.6;81396
11;83898;90250.7;81396
12;83898;89422.8;80316
13;83898;88691.2;79912
14;83898;88001.6;79036
15;83898;87110.5;74636
16;83898;86314.5;74374
17;83898;85524.5;72884
18;83898;84775;72034
19;83898;83886.1;67886
20;83898;83134.8;67886
21;83898;82544.8;67886
22;83898;82108.4;67886
23;83898;81650;67886
24;83898;81395.8;67886
25;83898;81091.9;67886
26;83898;80788.8;67886
27;83898;80490.9;67886
28;83898;80202.1;67886
29;83898;79906.9;67886
30;83898;79574.6;67886
31;83898;79293.9;67886
32;83898;79048.3;67886
33;83898;78844.2;67886
34;83898;78669.3;67886
35;83898;78477.7;67886
36;83898;78274.8;67886
37;83898;78059.1;67886
38;83898;77964;67886
39;83898;77841.5;67886
40;83898;77714;67886
41;83898;77602.6;67886
42;83898;77482.5;67886
43;83898;77404.5;67886
44;83898;77310.8;67886
45;83898;77198.5;67886
46;83898;77086.3;67886
47;83898;76941.9;67886
48;83898;76810.7;67886
49;83898;76676;67886
50;83898;76552.7;67886
51;83898;76511.6;67886
52;83898;76503.2;67886
53;83898;76480.5;67886
54;83898;76469.1;67886
55;83898;76437.3;67886
56;83898;76399.3;67886
57;83898;76392.9;67886
58;83898;76318.1;67886
59;83898;76296.7;67886
60;83898;76210.5;67886
61;83898;76096.1;67886
62;83898;76024.1;67886
63;83898;75945.3;67886
64;83898;75854.5;67886
65;83898;75750.7;67886
66;83898;75669.3;67886
67;83898;75598.9;67886
68;83898;75545.9;67886
69;83898;75484.5;67886
70;83898;75426.6;67886
71;83898;75397.7;67886
72;83898;75343.6;67886
73;83898;75343.6;67886
74;83898;75349.1;67886
75;83898;75351.4;67886
76;83898;75344.3;67886
77;83898;75394.6;67886
78;83898;75438.7;67886
79;83898;75479;67886
80;83898;75532.8;67886
81;83898;75588.2;67886
82;83898;75649.2;67886
83;83898;75685.1;67886
84;83898;75726.2;67886
85;83898;75760.8;67886
86;83898;75809.2;67886
87;83898;75862;67886
88;83898;75906.9;67886
89;83898;75934.7;67886
90;83898;75977.8;67886
91;83898;76016.2;67886
92;83898;76096.6;67886
93;86040;76203.5;67886
94;86442;76312.4;67886
95;86442;76414.8;67886
96;86442;76518.6;67886
97;86581;76622.4;67886
98;87725;76735.7;67886
99;91013;76879.9;67886
100;91013;77013.9;67886
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;87625;174584;86959
2;91359;132972;86959
3;92055;119333;86959
4;92906;112726;86959
5;92906;108422;86959
6;92906;105381;86959
7;92906;103324;86959
8;92906;101664;86959
9;92906;100476;86959
10;92947;99723.4;86959
11;92947;99076.5;86959
12;93195;98586.3;86959
13;94070;98238.9;86959
14;95772;98062.7;86959
15;95772;97886.8;86959
16;95772;97678.6;86959
17;96461;97607;86959
18;96461;97520.8;86959
19;96461;97410.3;86959
20;96461;97254.5;86959
21;96461;97032.4;86959
22;96461;96985.3;86959
23;96800;96977.3;86959
24;96800;96921;86959
25;96800;96877.2;86959
26;96800;96806.4;86959
27;96800;96770.1;86959
28;96800;96729.2;86959
29;96800;96664.8;86959
30;96800;96662;86959
31;96800;96614.7;86959
32;96800;96537.9;86959
33;96800;96487.3;86959
34;96800;96317.8;86959
35;96800;96171.2;86959
36;96800;96016.9;86959
37;96800;95882.8;86959
38;96800;95740.3;86959
39;96800;95601.3;86959
40;96800;95450.6;86959
41;96800;95318.1;86959
42;96800;95203.1;86959
43;96800;95128.1;86959
44;96800;95043.8;86959
45;96800;94951.2;86959
46;96800;94791.2;86959
47;96800;94689.5;86959
48;96800;94558.3;86959
49;96800;94437.8;86959
50;96800;94282.2;86661
51;96800;94118.5;85934
52;96800;93950.3;85371
53;96800;93784;85134
54;96800;93637;85134
55;96800;93508;85134
56;96800;93395.4;85134
57;96800;93242.7;84687
58;96800;93206.5;84687
59;96800;93113.9;84687
60;96800;93115.7;84687
61;96800;93045.3;84687
62;96800;93003.3;84687
63;96800;92947.8;84687
64;96800;92879.7;84687
65;96800;92763;84687
66;96800;92678.4;84687
67;96800;92575.1;84687
68;96800;92495.2;84687
69;96800;92432.7;84687
70;96800;92362;84687
71;96800;92281;84687
72;96800;92182.1;84687
73;96800;92046.8;82305
74;96800;91904.4;81515
75;96800;91743;79799
76;96800;91572.4;78779
77;96800;91400.4;78323
78;96800;91244.6;78323
79;96800;91088.3;78323
80;96800;90948.2;78323
81;96800;90829.5;78323
82;96800;90738;78323
83;96800;90657.4;78323
84;96800;90562.4;78323
85;96800;90500.5;78323
86;96800;90450.1;78323
87;96800;90382.3;78323
88;96800;90294.6;78323
89;96800;90204;78323
90;96800;90119.9;78323
91;96800;90032.5;78323
92;96800;89956.5;78323
93;96800;89892;78323
94;96800;89824.1;78323
95;96800;89750;78323
96;96800;89708.4;78323
97;96800;89658.1;78323
98;96800;89606.1;78323
99;96800;89547.1;78323
100;96800;89522.1;78323
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;68320;136235;68320
2;68668;102452;68320
3;69240;91381;68320
4;69240;85628.8;68320
5;69296;82362.2;68320
6;69296;80001.2;68196
7;69296;77939.3;65568
8;69296;76456.6;65568
9;69296;75251.6;65568
10;69551;74681.5;65568
11;69551;74178.3;65568
12;70131;73841;65568
13;70131;73540.1;65568
14;70131;73180.3;65568
15;70131;72817.7;65568
16;70131;72606.8;65568
17;70131;72245.4;65568
18;70131;71950.1;65568
19;70131;71710.6;65568
20;70131;71477.8;65568
21;70131;71234.8;65568
22;70131;70944.5;64850
23;70131;70724.6;64850
24;70131;70549.3;64850
25;70131;70329.9;64850
26;70131;70198.7;64850
27;70131;70133.7;64850
28;70131;70055.1;64850
29;70131;70049.8;64850
30;71655;70103.3;64850
31;73617;70216.7;64850
32;75261;70374.3;64850
33;75261;70508.1;64850
34;75261;70550.2;64850
35;75666;70696.3;64850
36;75666;70812.1;64850
37;79262;71040.4;64850
38;80137;71279.8;64850
39;83425;71591.2;64850
40;83425;71877;64850
41;83584;72162.5;64850
42;83584;72416.3;64850
43;84248;72691.5;64850
44;84559;72961.2;64850
45;84559;73199.5;64850
46;84559;73404.9;64850
47;84559;73585.1;64850
48;84559;73723.6;64850
49;84559;73852.3;64850
50;84559;74032.9;64850
51;84559;74209.1;64850
52;84559;74375.6;64850
53;86372;74601.9;64850
54;88334;74856.2;64850
55;89210;75117.2;64850
56;89210;75344.1;64850
57;89210;75574.9;64850
58;89210;75793.9;64850
59;89210;75997.8;64850
60;89210;76182.5;64850
61;89210;76392;64850
62;89472;76603;64850
63;89472;76801.7;64850
64;89472;76996.5;64850
65;89472;77172.9;64850
66;89472;77333.6;64850
67;89837;77520.2;64850
68;90425;77710;64850
69;90869;77900.7;64850
70;91995;78102;64850
71;92395;78303.4;64850
72;93270;78511.2;64850
73;93270;78705.3;64850
74;95310;78929.7;64850
75;96482;79163.8;64850
76;96482;79387.6;64850
77;97878;79627.8;64850
78;97878;79843.5;64850
79;97878;80032.1;64850
80;97878;80225;64850
81;97878;80406.2;64850
82;97878;80577.6;64850
83;97878;80748.6;64850
84;97878;80927.1;64850
85;97878;81110.9;64850
86;97878;81303.3;64850
87;100633;81525.4;64850
88;101423;81751.5;64850
89;101423;81967.3;64850
90;101879;82188.6;64850
91;101879;82385.7;64850
92;101879;82584.9;64850
93;101879;82758.6;64850
94;101879;82933.7;64850
95;101879;83108.1;64850
96;101879;83268.7;64850
97;101879;83419.6;64850
98;101879;83571.4;64850
99;101879;83716.8;64850
100;101879;83866.2;64850
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;75536;150098;75536
2;76281;113190;75536
3;76281;100752;75536
4;76281;94634;75536
5;77309;91169;75536
6;77309;88693;75536
7;77309;86932.1;75536
8;77309;85421;74843
9;77309;84299.3;74843
10;77309;83367.3;74843
11;77309;82595.5;74843
12;77309;82011.8;74843
13;77309;81593.4;74843
14;77309;81249;74843
15;77309;80900.9;74843
16;77309;80520.2;74810
17;77309;80299.7;74810
18;77714;80156.1;74810
19;78476;80067.6;74810
20;79410;80034.8;74810
21;82262;80140.8;74810
22;82262;80205.7;74810
23;82443;80303;74810
24;83123;80420.5;74810
25;83123;80497.7;74810
26;83123;80596.5;74810
27;83123;80651.6;74810
28;83123;80677.2;74810
29;83123;80651;74810
30;83123;80698.2;74810
31;83123;80755.2;74810
32;83123;80736.8;74810
33;83123;80675.5;74810
34;83123;80630.3;74810
35;83123;80537.6;74810
36;83123;80398.2;74810
37;83123;80247.5;74810
38;83123;80129.4;74810
39;83123;79987.2;74586
40;83123;79815;73096
41;83123;79617.9;71734
42;83123;79408.2;70811
43;83123;79198.9;70411
44;83123;78965.3;68921
45;83123;78761.6;68921
46;83123;78524.1;67835
47;83123;78390.3;67835
48;83123;78276.2;67835
49;83123;78205.2;67835
50;83123;78154.6;67835
51;83123;78114.5;67835
52;83123;78098.5;67835
53;83123;78068.1;67835
54;83123;78032.7;67835
55;83123;77926.1;67835
56;83123;77880.9;67835
57;83123;77897;67835
58;83123;77919.5;67835
59;83123;77949.1;67835
60;83123;78010.9;67835
61;83123;78056.1;67835
62;83123;78107;67835
63;83123;78183.2;67835
64;83123;78242.3;67835
65;83123;78309.2;67835
66;83123;78366.9;67835
67;83123;78430.5;67835
68;83123;78494.5;67835
69;83184;78562.5;67835
70;83184;78623.6;67835
71;83184;78669.3;67835
72;83184;78720.3;67835
73;83184;78763.9;67835
74;83620;78829.6;67835
75;83620;78859.8;67835
76;83620;78906.1;67835
77;83620;78937.9;67835
78;83620;78970.6;67835
79;83620;78999.1;67835
80;83620;79016.1;67835
81;83857;79075.8;67835
82;83857;79119.9;67835
83;83857;79120.6;67835
84;83857;79133;67835
85;83857;79135.2;67835
86;83857;79124.4;67835
87;83857;79104.7;67835
88;83857;79080;67835
89;83857;79054.3;67835
90;83857;79021.7;67835
91;83857;78984.8;67835
92;83857;78956.4;67835
93;83857;78940.8;67835
94;83857;78936.3;67835
95;83857;78946.4;67835
96;83857;78952.7;67835
97;83857;78978.2;67835
98;83857;78994.1;67835
99;83857;79001.8;67835
100;83857;79026.8;67835
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;118021;235140;118021
2;118021;176288;117436
3;118021;156845;117436
4;118861;147349;117436
5;118861;141514;117436
6;118861;137687;117436
7;118861;134824;117436
8;118861;132739;117436
9;118861;131122;117436
10;118861;129822;117436
11;118861;128679;117248
12;118861;127778;117248
13;118861;126999;117248
14;118861;126397;117248
15;118861;125864;117248
16;118988;125434;117248
17;118988;125019;117248
18;118988;124630;117248
19;118988;124322;117248
20;119470;124079;117248
21;119703;123871;117248
22;119703;123640;117248
23;119703;123393;117248
24;119703;123202;117248
25;119703;123028;117248
26;119703;122875;117248
27;119703;122697;117248
28;119703;122539;117248
29;119703;122398;117248
30;119703;122290;117248
31;119703;122161;117248
32;119703;122039;117248
33;119703;121913;117248
34;119703;121819;117248
35;119703;121730;117248
36;119703;121659;117248
37;119703;121598;117248
38;119703;121543;117248
39;119703;121495;117248
40;119703;121445;117248
41;120164;121414;117248
42;120287;121387;117248
43;120961;121377;117248
44;121321;121376;117248
45;121321;121367;117248
46;121321;121342;117248
47;121321;121298;117248
48;121321;121262;117248
49;121321;121245;117248
50;121321;121246;117248
51;121321;121236;117248
52;121399;121239;117248
53;121699;121247;117248
54;121699;121255;117248
55;121699;121257;117248
56;121699;121245;117248
57;121699;121250;117248
58;121699;121241;117248
59;122208;121257;117248
60;123051;121287;117248
61;123051;121302;117248
62;123051;121307;117248
63;123051;121330;117248
64;123051;121354;117248
65;123051;121370;117248
66;123051;121372;117248
67;123051;121366;117248
68;123051;121350;117248
69;123051;121336;117248
70;123051;121308;117248
71;123051;121271;117248
72;123051;121221;117248
73;123051;121181;117248
74;123051;121137;117248
75;123051;121088;117248
76;123051;121032;116864
77;123051;120988;116864
78;123051;120941;116864
79;123051;120896;116864
80;123051;120840;116432
81;123051;120790;116432
82;123051;120734;116134
83;123051;120674;115797
84;123051;120624;115797
85;123051;120567;115787
86;123051;120521;115787
87;123051;120473;115787
88;123051;120426;115787
89;123051;120378;115787
90;123051;120336;115787
91;123051;120301;115787
92;123051;120261;115787
93;123051;120212;115699
94;123051;120170;115699
95;123051;120131;115699
96;123051;120090;115699
97;123051;120047;115699
98;123051;119997;115083
99;123051;119941;114462
100;123051;119880;113912
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;123245;245917;122672
2;123655;184786;122672
3;124429;164667;122672
4;125014;154754;122672
5;125014;148741;122672
6;125265;144828;122672
7;125265;141960;122672
8;125265;139848;122672
9;125265;138128;122672
10;125265;136775;122672
11;125265;135678;122672
12;125265;134729;122672
13;125265;133858;122672
14;125265;133170;122672
15;125265;132516;122672
16;125265;131988;122672
17;125265;131539;122672
18;125265;131142;122672
19;125265;130786;122672
20;125265;130462;122672
21;125265;130196;122672
22;125289;129973;122672
23;125803;129792;122672
24;125803;129604;122672
25;125803;129441;122672
26;125939;129306;122672
27;125939;129172;122672
28;125939;129053;122672
29;125939;128933;122672
30;125939;128807;122672
31;125939;128692;122672
32;125939;128604;122672
33;125939;128509;122672
34;125939;128402;122672
35;125939;128293;122672
36;125939;128217;122672
37;125939;128141;122672
38;125939;128053;122672
39;125939;127969;122672
40;125939;127897;122672
41;125939;127812;122672
42;125939;127721;122672
43;125939;127634;122672
44;125939;127530;122672
45;125939;127434;122672
46;125939;127324;122395
47;125939;127216;122221
48;125939;127128;122221
49;125939;127061;122221
50;125939;126982;122221
51;125939;126904;122221
52;125939;126842;122221
53;125939;126776;122221
54;125939;126696;122221
55;125939;126611;121994
56;125939;126525;121771
57;125939;126440;121693
58;125939;126357;121646
59;125939;126283;121646
60;125939;126210;121646
61;125939;126146;121646
62;125939;126076;121646
63;125939;126005;121586
64;125939;125937;121586
65;125939;125865;121262
66;125939;125789;120891
67;125939;125707;120304
68;125939;125648;120304
69;125939;125600;120304
70;125939;125556;120304
71;125939;125511;120304
72;125939;125474;120304
73;125939;125431;120304
74;125939;125385;120304
75;125939;125348;120304
76;125939;125313;120304
77;125939;125271;120304
78;125939;125230;120304
79;125939;125193;120304
80;125939;125166;120304
81;125939;125134;120304
82;125939;125100;120304
83;125939;125074;120304
84;125939;125056;120304
85;125939;125041;120304
86;125939;125030;120304
87;125939;125008;120304
88;125939;124992;120304
89;125939;124985;120304
90;125939;124976;120304
91;125939;124968;120304
92;125939;124954;120304
93;125939;124940;120304
94;125939;124930;120304
95;125939;124924;120304
96;125939;124920;120304
97;125939;124916;120304
98;125939;124905;120304
99;125939;124888;120304
100;125939;124867;120304
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;124494;248665;124494
2;124494;186390;124114
3;124494;165679;124114
4;124494;155095;123345
5;124494;148601;122623
6;124494;144110;121654
7;124494;140927;121654
8;124494;138466;121242
9;124494;136661;121242
10;124494;135240;121242
11;124494;133997;121242
12;124494;133002;121242
13;124494;132166;121242
14;124494;131429;121242
15;124494;130841;121242
16;124494;130318;121242
17;124494;129874;121242
18;124494;129518;121242
19;124494;129191;121242
20;124494;128898;121242
21;124494;128630;121242
22;124494;128380;121242
23;124494;128166;121242
24;124494;127994;121242
25;124494;127848;121242
26;124494;127678;121242
27;124827;127572;121242
28;124827;127462;121242
29;124827;127336;121242
30;124827;127217;121242
31;124827;127128;121242
32;125408;127075;121242
33;126062;127044;121242
34;126579;127030;121242
35;126807;127024;121242
36;126807;127015;121242
37;126807;127006;121242
38;126807;127001;121242
39;126807;126982;121242
40;126807;126957;121242
41;126807;126953;121242
42;126807;126947;121242
43;126807;126932;121242
44;126807;126921;121242
45;126807;126896;121242
46;126807;126864;121242
47;126807;126841;121242
48;126807;126814;121242
49;126807;126777;121242
50;126807;126724;121242
51;126807;126671;121242
52;126807;126637;121242
53;126807;126593;121242
54;126807;126552;121242
55;126807;126524;121242
56;126807;126486;121242
57;126807;126451;121242
58;126807;126428;121242
59;126807;126391;121242
60;126807;126356;121242
61;126807;126320;121242
62;126807;126299;121242
63;126807;126281;121242
64;126807;126273;121242
65;126807;126278;121242
66;126807;126282;121242
67;127108;126294;121242
68;127108;126299;121242
69;127164;126312;121242
70;127211;126324;121242
71;127211;126332;121242
72;127617;126350;121242
73;127617;126356;121242
74;127617;126351;121242
75;127617;126336;121242
76;127617;126328;121242
77;127617;126309;121242
78;127617;126291;121242
79;127617;126270;121242
80;127617;126237;121242
81;127617;126207;121242
82;127617;126186;121242
83;127617;126176;121242
84;127617;126170;121242
85;127617;126164;121242
86;127617;126152;121242
